chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr6:50431582-50432232	0.164047538950292	1	1.88050933430788	2.62344075851429e-14	650	0.99206349	0.0132	5	0.0013	6	0	NA	0.9998623	0.004586649	TFAP2D	-249634	ncHAE
chr6:50432189-50432489	0.0878170982313247	0.70426989997421	1.22194719471947	0.943043796579624	300	0.99206349	0.1376	1	9e-04	2	0	NA	0.9668801	0.2968657	TFAP2D	-249202	ncHAE
chr6:50502649-50502948	0.142915796462332	1	2.29932671738711	0.538558106169297	299	0.984127	0.02316	1	0.0016	3	0	NA	0.9999853	0.002598772	TFAP2D	-178742	ncHAE
chr6:50924038-50924376	0.224781698709443	1	2.01646363322759	0.0572151954330944	338	0.99206349	0.0148	1	0.0046	1	0	NA	0.9998971	0.007525713	TFAP2B	137771	ncHAE
chr6:50992082-50992381	0.278247848442713	1	1.98874017013609	0.30561549176522	299	0.968254	0.16375	2	0	0	1	NA	0.9998606	0.01339729	TFAP2B	205796	ncHAE
chr6:51066913-51067367	0.429942050271931	1	1.66069954621001	0.118725340062346	454	0.9761905	0.0487	1	7e-04	4	0	NA	0.9999659	0.006281042	TFAP2B	280704	ncHAE
chr6:51293838-51294137	0.301631308411495	0.775304373756264	1.80322754284153	0.844621990229808	299	0.9603175	0	0	0.0028	3	0	NA	0.9998169	0.01669168	TFAP2B	507552	ncHAE
chr6:51339379-51339689	0.0184215104068266	1	3.11581728715409	2.34032705354909e-14	310	0.984127	0.1414	3	0.0026	2	0	NA	0.9999996	0.0001630408	TFAP2B	553098	ncHAE
chr6:51617519-51617818	0.00787325328929644	1	4.10653871008989	0.193247259182485	299	0.984127	0.262	4	0.0036	1	2	NA	1	2.101003e-05	PKHD1	334754	ncHAE
chr6:51652203-51652502	0.0850004343651516	0.42156008027836	2.62900011758226	1.39487557174975	299	0.99206349	0.2005	5	0.0036	2	1	NA	0.9998309	0.009464388	PKHD1	300070	ncHAE
chr6:51910289-51910588	0.13753535117518	0.831563332199186	2.12536520667905	0.572682262466143	299	0.9761905	0	0	0.0042	1	0	NA	0.9998265	0.01467721	PKHD1	41984	ncHAE
chr6:52892116-52892415	0.0547735620887426	1	2.9857337155654	0.977957198002271	299	0.968254	0.1575	1	0.0012	2	0	NA	0.9957907	0.06328022	GSTA4	-32090	ncHAE
chr6:55285688-55286119	0.0287499185952935	0.240087180247144	1.97177998509154	1.31173196092847	431	0.99206349	0.20695	4	0.0028	1	0	NA	0.9988947	0.02873696	GFRAL	93637	ncHAE
chr6:55433713-55434034	0.318845097629957	1	1.76654881038374	1.30996555503366e-14	321	0.9603175	0	0	0.0036	1	0	NA	0.9997234	0.03449928	HMGCLL1	10111	ncHAE
chr6:57398038-57398338	0.00708866414701748	1	3.51605044611237	0.325389463214972	300	0.99206349	0	0	0.0039	2	0	NA	0.9999874	0.0009411535	PRIM2	215766	ncHAE
chr6:57563070-57564049	0.381254158705946	1	1.41317489910482	0.500723742236061	979	0.968254	0.3712	6	0.0036	10	0	NA	0.9482146	0.1811383	PRIM2	381138	ncHAE
chr6:63964865-63965165	0.16488365859492	1	2.2169225134246	0.436337182146591	300	0.984127	0	0	0.0012	1	0	NA	0.98864	0.1371521	FKBP1C	43664	ncHAE
chr6:64876886-64877185	0.011866854891129	1	3.33003979879498	0.525001749515967	299	0.99206349	0.029	3	0.0015	4	0	NA	0.9998876	0.005400975	PHF3	531295	ncHAE
chr6:66671736-66672036	0.0953133465697795	1	2.13700169293402	0.0552727021177773	300	0.99206349	0.146	2	4e-04	1	0	NA	0.999955	0.004782013	EYS	-254768	ncHAE
chr6:67181347-67181646	0.432645211318755	0.487172998518267	1.68631715253337	1.16825009242621	299	0.99206349	0.0339	3	0.0044	2	0	NA	0.9835102	0.2137737	EYS	-764379	ncHAE
chr6:6761372-6761672	0.0670574757076819	1	2.61219192516255	0.852071529845536	300	0.968254	0.04355	6	7e-04	4	0	NA	0.8884476	0.4052231	LY86	173181	ncHAE
chr6:68543458-68543757	0.0819742494359603	1	2.74200964537821	9.98046378792259e-15	299	0.99206349	0	0	0.0028	5	0	NA	0.9918852	0.1175552	BAI3	-801651	ncHAE
chr6:68974727-68975026	0.0554210623820512	1	1.88398001280319	1.46042541410972e-14	299	0.99206349	0.2382	1	0.0028	2	0	NA	0.9993532	0.02273446	BAI3	-370382	ncHAE
chr6:70006310-70006610	0.031258599862848	1	3.08027596898755	0.0742572250048645	300	0.99206349	0.0799	2	0	0	0	NA	0.9999998	0.0001045271	LMBRD1	500543	ncHAE
chr6:71779561-71779860	0.328620590279361	0.917199876630584	1.79399229107946	0.540881715315197	299	0.99206349	0.1239	2	6e-04	1	0	NA	0.9941311	0.1349136	B3GAT2	-112970	ncHAE
chr6:72504504-72504803	0.0102643423011775	1	3.31042282807989	0.247368281071305	299	0.99206349	0.3075	2	0.0023	4	0	NA	0.9999834	0.001547494	RIMS1	-92073	ncHAE
chr6:761772-762099	0.00917784266316246	1	3.75858127532818	1.45688951651483e-14	327	0.888889	0	0	0.001	3	0	NA	0.9983608	0.0290387	EXOC2	-68825	ncHAE
chr6:77921759-77922058	0.0449612608610395	1	2.67649337523056	0.845862501995558	299	0.99206349	0.15155	2	0.002	2	0	NA	0.998117	0.0328833	HTR1B	251581	ncHAE
chr6:85071846-85072423	0.681870366040941	1	1.25213404042115	4.7609249513878e-14	577	0.968254	0.1002	1	0.0024	4	0	NA	0.9997405	0.01223453	KIAA1009	-134782	ncHAE
chr6:8633702-8634002	0.188471187536832	1	2.09591764279467	6.58802490861872e-14	300	0.99206349	0.0678	4	0.0012	3	1	NA	0.9982168	0.03959008	SLC35B3	-198136	ncHAE
chr6:86818000-86818300	0.000921936101655363	1	4.15990770628164	8.27957646078379e-15	300	0.99206349	0.0238	3	0.002	4	1	NA	0.9999064	0.003527038	SYNCRIP	-465147	ncHAE
chr6:87141979-87142447	0.743301577292272	0.985462655822518	1.24818191646546	0.226415837746373	468	0.968254	0.1508	1	0.0032	6	0	NA	0.9589917	0.2690246	HTR1E	-504811	ncHAE
chr6:8785076-8785757	0.628167474207825	1	1.2395389268618	2.16284687609971e-14	681	0.984127	0.0188	2	0.0024	4	0	NA	0.9999442	0.003623116	SLC35B3	-349701	ncHAE
chr6:90861620-90861982	0.542174727291231	1	1.39955057421743	0.256516084138163	362	0.9761905	0.0242	1	0.0014	1	0	NA	0.9997044	0.02124297	BACH2	144660	ncHAE
chr6:91354194-91354493	0.00359075260623065	0.772929877308826	3.84723289348258	0.798973539017998	299	0.99206349	0.0795	5	0.0024	3	0	NA	0.9999948	0.0005259401	MAP3K7	-57580	ncHAE
chr6:91497421-91497720	0.083635955544585	1	2.71701124900841	0.794783593034349	299	0.99206349	0.0626	6	0.0012	2	0	NA	0.9996786	0.01443407	MAP3K7	-200807	ncHAE
chr6:91797652-91797952	0.46964632089798	1	1.57425011927117	1.72712076418949e-14	300	0.9285714	0.224	1	0.0025	4	0	NA	0.9991199	0.03800386	MAP3K7	-501038	ncHAE
chr6:91845171-91845470	0.0421618772114747	1	3.04483419730155	0.751295534217345	299	0.99206349	0.1899	1	0	0	0	NA	0.999902	0.00504114	MAP3K7	-548557	ncHAE
chr6:92171107-92171514	1	1	0.961028387096774	0.265304828306691	407	0.99206349	0.4453	5	4e-04	1	0	NA	0.971473	0.2818841	MAP3K7	-874547	ncHAE
chr6:94075057-94075424	0.365737439405691	1	1.6594994216258	1.60128826602788e-14	367	0.99206349	0	0	6e-04	2	0	NA	0.9974314	0.06071838	EPHA7	54003	ncHAE
chr6:9425855-9426155	0.143998630992762	0.224379433046336	2.48311974136323	2.08642293355019	300	0.99206349	0	0	0.0092	1	0	NA	0.9923263	0.112844	OFCC1	513547	ncHAE
chr6:9453787-9454086	0.00674941866688172	0.938763179823754	3.18974433119994	0.483531235408455	299	0.99206349	0.03195	2	8e-04	4	0	NA	0.999997	0.0003677527	OFCC1	485615	ncHAE
chr6:94554343-94554642	0.0863267879889923	0.288297677064542	3.05849000069146	0.943951419381663	299	0.99206349	0.2891	3	0.0016	1	0	NA	0.9565001	0.3278605	EPHA7	-425249	ncHAE
chr6:94798623-94798922	0.30042831063139	1	1.36249537427505	0.987361634605062	299	0.99206349	0.3182	2	0.0015	2	0	NA	0.9959219	0.08695138	EPHA7	-669529	ncHAE
chr6:94960750-94961056	0.341110833065499	1	1.76300953365295	5.64772496405879e-14	306	0.99206349	0.0156	3	0.0046	2	0	NA	0.9997864	0.01833855	EPHA7	-831659	ncHAE
chr6:9516133-9516433	0.433223535512669	0.239093968374344	1.13281637995665	1.95110753666604	300	0.99206349	0	0	0.0015	4	0	NA	0.9501246	0.4503031	OFCC1	423269	ncHAE
chr6:95306359-95306659	0.00217959054449457	1	3.9611956617777	1.7072209983945e-14	300	0.99206349	0.0323	2	0.0032	1	0	NA	0.9999875	0.0006791194	MANEA	-718910	ncHAE
chr6:97670343-97671132	0.592213966190304	1	0.978521346648863	1.53399022492562e-14	789	0.888889	0.47335	2	8e-04	3	2	NA	0.9986437	0.02638713	MMS22L	60314	ncHAE
chr6:97817101-97817401	0.042410854786578	1	1.40210684787828	0.498888638099608	300	0.9761905	0	0	0	0	0	NA	0.9990019	0.0619535	MMS22L	-86199	ncHAE
chr6:97836097-97836604	0.20259166097982	1	1.44885572182753	0.462090326617912	507	0.99206349	0	0	0.0022	3	0	NA	0.9919567	0.09334516	MMS22L	-105299	ncHAE
chr6:9802218-9802518	0.0284114121569911	1	3.15793884315989	6.1253498757359e-14	300	0.99206349	0.118	3	0.001	4	0	NA	0.9999934	0.0009230615	OFCC1	137184	ncHAE
chr6:98298515-98299052	0.213973849057702	1	1.35643091493516	1.39955709970734e-14	537	0.81746	0.0135	2	0.0024	7	0	NA	0.9998358	0.009551613	MMS22L	-567732	ncHAE
chr6:98946193-98946671	0.034480136116924	1	1.51751459729589	0.232024479005391	478	0.99206349	0	0	0.0048	6	0	NA	0.9999964	0.001119631	POU3F2	-336148	ncHAE
chr6:99007333-99007632	0.348414855877002	1	1.87823835993846	0.477999785997075	299	0.9761905	0	0	0	0	0	NA	0.9774555	0.2035986	POU3F2	-275097	ncHAE
chr6:99164208-99164627	0.42713824756065	1	1.62180348117823	4.22838088457365e-14	419	0.952381	0.0661	2	9e-04	2	0	NA	0.9999872	0.002367991	POU3F2	-118162	ncHAE
chr6:99424936-99425930	1	1	0.738753717537409	0.0539468931655285	994	0.9761905	0	0	0.001	6	0	NA	0.9999985	0.0007078871	FBXL4	-29631	ncHAE
chr6:99425934-99426806	1	1	0.681611644960312	3.03838522802257e-14	872	0.9285714	0.1346	3	0.0031	2	2	NA	0.9991479	0.03523871	FBXL4	-30568	ncHAE
chr6:99633866-99634165	0.0815987011466516	1	2.14176381874957	0.410839794128228	299	0.99206349	0.1464	1	0.0043	2	0	NA	0.9990258	0.0288956	FAXC	163515	ncHAE
chr7:101249297-101249680	0.133103814803326	0.843658809197741	2.16208854907241	1.00118127984177	383	0.9444444	0.015	4	0.003	6	0	0.837	0.9898884	0.1055808	MYL10	23087	ncHAE
chr7:104415112-104415412	0.121421533691435	0.546147603080078	2.42311304659826	1.25519591452663	300	0.99206349	0.2446	1	0.001	2	0	0.4215	0.9991892	0.03341323	KMT2E	-239364	ncHAE
chr7:105601331-105601630	0.00977883370896215	1	3.46795044790152	0.343744191509135	299	0.984127	0.3331	1	0.0018	2	0	1	0.9999849	0.001077213	CDHR3	-2204	ncHAE
chr7:106642616-106642915	0.0135881239622592	1	3.03494599660805	0.547377423033067	299	0.9206349	0	0	6e-04	3	0	0.925	0.9999958	0.0003685184	PRKAR2B	-42328	ncHAE
chr7:10760303-10760602	0.000186453426002542	0.704029427450582	5.62768907161296	1.03770824666859	299	0.99206349	0.0835	2	0.0034	3	0	NA	0.999996	0.0003019642	NDUFA4	219430	ncHAE
chr7:109344440-109344740	0.32858764851368	1	2.06962942379071	0.0139562243873314	300	0.99206349	0.2287	2	0.0026	3	0	0.9735	0.9881792	0.1878093	C7orf66	-819946	ncHAE
chr7:109504792-109505092	0.0560795138883614	0.470472504674817	0.967545479059927	1.61202978435354	300	0.99206349	0	0	0.0014	1	0	0.7715	0.984547	0.210429	C7orf66	-980298	ncHAE
chr7:109612274-109612573	0.00626352056399548	0.589089775670786	3.85620943458866	0.863496680215995	299	0.99206349	0	0	0.0024	1	0	0.018	0.9998133	0.005546513	C7orf66	-1087780	ncHAE
chr7:110746909-110747208	0.224782327925859	1	1.95775428054383	0.92158141711046	299	0.99206349	0	0	0	0	0	1	0.9996061	0.02424253	LRRN3	15997	ncHAE
chr7:111611285-111611584	0.136068514693713	1	2.13903912502195	1.24316513382208	299	0.99206349	0.011	1	0.0026	3	0	1	0.9854619	0.1559172	DOCK4	235015	ncHAE
chr7:113704431-113704731	0.0702941593208706	1	2.4718129291723	0.625171234144644	300	0.99206349	0	0	0	0	0	0.7905	0.9973944	0.04852108	PPP1R3A	-145461	ncHAE
chr7:113977636-113978226	0.631483791199345	1	0.9694408313334	2.28447509521181e-14	590	0.984127	0.3684	2	0.0017	6	0	1	0.9990049	0.03780747	FOXP2	-77121	ncHAE
chr7:113985589-113985888	0.251923005135099	1	1.35357360254665	0.0347482505362134	299	0.730159	0	0	0.0011	4	0	1	0.9999891	0.0104498	FOXP2	-69313	ncHAE
chr7:114194250-114194549	1	1	0.832640788328198	0.380478840113423	299	0.99206349	0	0	0.0018	3	0	1	0.9840625	0.3022468	FOXP2	139348	ncHAE
chr7:114926745-114927586	0.505635762674554	1	0.637312255496695	1.34326940407933e-14	841	0.99206349	0.2348	2	0.0034	9	0	1	0.9993892	0.02881317	MDFIC	364957	ncHAE
chr7:115113708-115114476	0.995486507409289	1	0.784771459420551	6.3123929914134e-14	768	0.984127	0.0174	3	0.0026	5	0	1	0.9967085	0.07299287	MDFIC	551883	ncHAE
chr7:115341171-115341470	0.4719511673417	0.568096411485686	1.56578306978359	1.40641728353467	299	0.984127	0	0	0.002	2	0	1	0.9892373	0.1813541	TFEC	329474	ncHAE
chr7:115369282-115369581	0.0446677480378481	1	2.86777484518636	0.720436657659215	299	0.99206349	0.0527	1	6e-04	2	0	1	0.9999501	0.003146651	TFEC	301363	ncHAE
chr7:115417015-115417315	0.0918801510191951	0.420584293393879	2.29374204474927	1.61175374449998	300	0.99206349	0	0	0.0012	4	0	0.925	0.9616006	0.2605722	TFEC	253630	ncHAE
chr7:116926498-116926797	0.0790595346741976	1	2.15599648177504	1.50010735322947e-14	299	0.984127	0.4297	1	6e-04	1	0	0.998	0.9998367	0.01020466	WNT2	36695	ncHAE
chr7:11704436-11704750	0.158574031416065	1	2.2236023818311	1.93558790203086e-14	314	0.984127	0.4058	3	0	0	1	NA	0.9951437	0.09154759	THSD7A	167231	ncHAE
chr7:11765814-11766293	0.0209558054816981	0.772516513671914	2.44443964648646	1.20760744954436	479	0.857143	0.2541	2	8e-04	3	1	NA	0.9999402	0.002049559	THSD7A	105770	ncHAE
chr7:120276385-120276684	0.235724550950898	1	1.97103847259627	0.12079006746096	299	0.99206349	0.0419	1	0.0012	2	0	1	0.999172	0.05602036	TSPAN12	221876	ncHAE
chr7:121968779-121969078	1	1	0.85325095076418	0.162362276729745	299	0.99206349	0	0	0.0018	1	0	1	0.999962	0.05251056	FEZF1	-24370	ncHAE
chr7:124667048-124667348	0.131782510921269	0.547272563708022	2.24323125194275	1.40688003416709	300	0.99206349	0.4016	3	6e-04	4	2	0.1155	0.9953047	0.06954548	POT1	-97163	ncHAE
chr7:125832212-125832512	0.217217701334105	1	2.45560846463569	0.0290272230866045	300	0.99206349	0.0473	3	0.0034	1	0	0.9915	0.9975662	0.08820725	GRM8	1060986	ncHAE
chr7:126631353-126631653	0.442813043197991	1	1.56330757418759	1.36061638295827e-14	300	0.984127	0.2562	2	0	0	0	0.996	0.9916822	0.1590992	GRM8	261845	ncHAE
chr7:126714293-126714593	0.159229948576064	1	2.01813544913573	0.399436848751438	300	0.99206349	0	0	0.0015	2	0	0.9675	0.9944628	0.09346169	GRM8	178905	ncHAE
chr7:127339624-127339923	0.351970548089786	1	1.88988683940142	1.87359661453819e-14	299	0.99206349	0.3159	1	0	0	1	0.029	0.9915214	0.1606608	SND1	47540	ncHAE
chr7:127434181-127434480	0.195602702693883	1	1.97734879011668	0.357753117941667	299	0.9761905	0.0513	2	0.0045	2	0	0.165	0.9967294	0.07172969	SND1	142097	ncHAE
chr7:132099658-132100019	0.25916983832831	1	1.7833305619156	0.27045052096072	361	0.984127	0.10795	2	0.0038	2	0	0.879	0.9967495	0.07245718	PLXNA4	162221	ncHAE
chr7:133463624-133464101	0.813495153718883	1	1.1967876788915	2.09339158162369e-14	477	0.99206349	0.0156	3	8e-04	1	0	0.999	0.9878562	0.1464971	LRGUK	-348189	ncHAE
chr7:134380068-134380368	0.0150422385469271	1	3.13785876270256	0.343260214966988	300	0.746032	0.2786	2	0.0019	2	0	1	0.9999013	0.004821639	BPGM	48635	ncHAE
chr7:134961937-134962236	0.0356553629648568	1	3.38428510771697	0.882124873266896	299	0.9603175	0.1927	1	0.0011	4	0	0.971	0.9942994	0.07195928	STRA8	45356	ncHAE
chr7:135841712-135842012	0.203752301961243	0.693150422102986	2.39758079619104	3.6793552597823e-16	300	0.99206349	0	0	8e-04	3	0	0.006	0.9796876	0.1922738	MTPN	-179798	ncHAE
chr7:13601992-13602365	0.503304360266137	1	1.34107164954832	1.34730456562498e-14	373	0.99206349	0.0122	1	0.0032	4	0	NA	0.9997019	0.02045951	ETV1	427392	ncHAE
chr7:137807191-137807503	0.00477369911790648	1	4.28984926636286	0.843824925557833	312	0.99206349	0.105	3	0.0023	4	0	1	0.9990929	0.01557503	AKR1D1	46124	ncHAE
chr7:137982819-137983233	0.353833855642635	1	1.55145300724632	0.394049846494407	414	0.99206349	0.0663	6	0.0014	4	1	1	0.9633458	0.2517776	TRIM24	-162053	ncHAE
chr7:13874347-13874647	0.634501264889607	1	1.32512124557264	2.66291609779785e-14	300	0.9047619	0	0	0.0068	3	0	NA	0.9698067	0.2896805	ETV1	155074	ncHAE
chr7:140891019-140891319	0.0396682497943501	1	3.33930778434858	2.78719804022755e-14	300	0.9761905	0	0	0.0064	1	0	0.1065	0.9986995	0.03112517	TMEM178B	117137	ncHAE
chr7:144471280-144471640	0.143620558226684	1	1.98784661876741	2.48203040602851e-14	360	0.984127	0.1754	4	0.0028	2	3	0.2485	0.9994551	0.01943624	TPK1	61686	ncHAE
chr7:144873869-144874168	0.00097836539569951	1	3.86875006760442	0.509336267673063	299	0.99206349	0.2848	6	0	0	0	0.022	0.9999789	0.001267274	TPK1	-340873	ncHAE
chr7:14491581-14491881	0.325258962535847	1	1.74768948706196	1.3831469732914e-14	300	0.99206349	0.28705	2	0.0076	3	1	NA	0.9996247	0.03827709	DGKB	451255	ncHAE
chr7:145657134-145657433	0.0229263880937852	0.716892130823253	3.29858993086275	1.16493635035947	299	0.99206349	0.1699	1	0.0012	1	0	0.754	0.9993651	0.01597348	CNTNAP2	-156169	ncHAE
chr7:145912013-145912312	0.076774214546492	1	1.91810650190032	0.307856919425175	299	0.99206349	0	0	0.0042	1	0	0.006	0.999559	0.0177382	CNTNAP2	98710	ncHAE
chr7:145987441-145987741	0.000483195108695766	0.470540677791763	5.20143103665979	1.33655451583939	300	0.9761905	0.04125	2	0.005	1	0	0.001	0.9999726	0.00118106	CNTNAP2	174138	ncHAE
chr7:146117282-146117581	0.000353958719581549	1	3.93900457719526	0.282266371696711	299	0.99206349	0.0561	1	0	0	0	0	0.9995792	0.007930857	CNTNAP2	303979	ncHAE
chr7:146351156-146351501	0.0350581236553548	1	2.61906202187445	0.915896128115165	345	0.9126984	0.0427	3	0.0047	2	0	0.993	0.9982034	0.03118576	CNTNAP2	537876	ncHAE
chr7:147213286-147213585	0.534069811579768	1	1.38975606937158	2.00572410906389e-14	299	0.9444444	0.35	1	0.0068	3	0	0.96	0.9999485	0.01938908	CUL1	-1182568	ncHAE
chr7:147556211-147556510	0.131122873534057	0.305295757937522	2.25833735096532	1.82566614855866	299	0.99206349	0.0158	1	6e-04	3	0	0.999	0.9933754	0.1080557	CUL1	-839643	ncHAE
chr7:147575761-147576060	0.10387511123494	0.921504041298278	2.47078055475422	0.00422203271325056	299	0.99206349	0.4115	3	8e-04	1	0	0.05	0.9977818	0.04431293	CUL1	-820093	ncHAE
chr7:147870489-147870997	0.118801092666658	0.483861292469545	1.9648910647176	1.30938765257728	508	0.9603175	0.0481	3	0.0014	4	0	0.616	0.9984656	0.02706623	CUL1	-525261	ncHAE
chr7:15255396-15255695	0.00688529875072108	0.166251855099522	3.80019265017193	1.11771258234823	299	0.9047619	0.0954	1	0.0072	1	0	NA	0.9999944	0.0007443411	DGKB	-312560	ncHAE
chr7:15255611-15255911	0.0186554736672635	1	2.97759453168262	0.372939200477394	300	0.99206349	0.0964	1	0.002	3	0	NA	0.9999982	0.0003057268	DGKB	-312775	ncHAE
chr7:15260692-15260992	0.0329939704512067	1	2.88880976702851	0.362202765677787	300	0.984127	0.4641	1	0.0026	1	0	NA	0.99978	0.0080788	DGKB	-317856	ncHAE
chr7:152628889-152629188	0.288459363225458	1	1.91246218557778	4.58547183781504e-14	299	0.9761905	0.0237	4	0.0022	3	0	0.027	0.9947352	0.09252569	ACTR3B	172205	ncHAE
chr7:15276670-15276969	0.0839601125632646	1	2.691494632272	0.498835682005387	299	0.968254	0.0195	4	0.0014	6	0	NA	0.9961996	0.05934173	AGMO	324820	ncHAE
chr7:15391920-15392272	0.0161178275610897	1	2.27530353089022	0.702209912514727	352	0.984127	0	0	0.0024	5	0	NA	0.9997408	0.009217607	AGMO	209544	ncHAE
chr7:154809927-154810265	0.0658063089159201	1	2.5886028130972	0.42065491904322	338	0.984127	0	0	0.0016	3	0	1	0.9999998	0.0001359904	PAXIP1	-15302	ncHAE
chr7:15761979-15762278	0.0084517407688065	1	3.55142789779258	0.522537666442856	299	0.99206349	0.1813	6	0	0	0	NA	0.9999998	5.726176e-05	MEOX2	-35692	ncHAE
chr7:16044298-16045148	0.445612334215959	1	0.678224470641184	1.4991146415773e-14	850	0.9603175	0.03585	6	0.001	7	0	NA	0.9997625	0.0185867	MEOX2	-318286	ncHAE
chr7:19034847-19035147	0.00877730395088561	0.242273912245333	2.73378513370752	1.23959760402396	300	0.984127	0.03315	2	0.0026	3	0	NA	0.9984645	0.04720504	TWIST1	122298	ncHAE
chr7:19617048-19617347	0.00261841034055066	1	3.5734367250317	0.414750853634533	299	0.984127	0.0891	7	0.001	4	3	NA	1	1.176054e-05	TWISTNB	131512	ncHAE
chr7:19618266-19618566	0.0801815449063468	0.615668922227728	2.53360473213398	1.15123207117782	300	0.99206349	0.3222	4	0	0	3	NA	0.9958216	0.08278295	TWISTNB	130294	ncHAE
chr7:20492884-20493184	0.0525334699900788	0.555281568866711	2.65129240615443	1.44207767398432	300	0.984127	0.4105	5	8e-04	3	0	NA	0.999598	0.01184623	ITGB8	122288	ncHAE
chr7:21866560-21867022	0.0647351750290791	1	1.88436646448364	0.601565649124465	462	0.984127	0.014	3	0.0015	2	0	NA	0.9998633	0.008013033	CDCA7L	118911	ncHAE
chr7:22047317-22047617	0.461807606385551	1	1.49118003298629	0.375731572653653	300	0.9761905	0.0683	3	0.0078	1	0	NA	0.9941442	0.1006613	CDCA7L	-61765	ncHAE
chr7:22055705-22056004	0.014529117110513	1	3.10777105311162	0.710517436499287	299	0.99206349	0	0	0.0019	2	0	NA	0.9958925	0.07850724	CDCA7L	-70153	ncHAE
chr7:2205893-2206193	0.000379312874196458	1	4.31417170110194	1.66396314682183e-14	300	0.9365079	0.1358	6	0.0025	2	4	NA	1	2.258655e-06	MAD1L1	66835	ncHAE
chr7:22506539-22506839	0.0943157063539416	0.623558282908383	2.15380934774571	0.802062489271623	300	0.99206349	0.06589	1	0.0026	3	0	NA	0.9972893	0.05093552	STEAP1B	33428	ncHAE
chr7:24531376-24531676	0.07807610592734	1	2.34152327338778	1.82376808606289e-14	300	0.99206349	0.34695	2	0.001	2	3	NA	0.9991958	0.02554532	MPP6	-81559	ncHAE
chr7:25279981-25280281	0.257891969955879	1	1.30865587543295	0.440289446976447	300	0.888889	0.0863	1	0.0012	3	0	NA	0.9497363	0.3562745	NPVF	-12026	ncHAE
chr7:25357666-25358042	0.40281595351532	1	1.39395377557321	0.350096520833171	376	0.99206349	0.2835	7	0.002	5	0	NA	0.9996544	0.02238972	NPVF	-89749	ncHAE
chr7:25559943-25560243	0.256206129340804	1	1.21116883336494	1.49517692077211	300	0.9285714	0.06	2	0.0017	2	0	NA	0.9971815	0.06881956	NPVF	-291988	ncHAE
chr7:25900507-25900807	0.117643380736208	0.107332656360173	2.08200536622245	1.24148716574039	300	0.9761905	0	0	8e-04	3	0	NA	0.995721	0.08633801	NFE2L3	-291203	ncHAE
chr7:26460024-26460323	0.580517982850524	1	1.48358992492257	1.7012880450781e-14	299	0.968254	0.4539	1	0	0	1	NA	0.9981119	0.07887749	SNX10	128631	ncHAE
chr7:26764555-26764855	0.189289359287767	1	1.86952869753765	0.422264896749152	300	0.9206349	0.16515	2	0	0	2	NA	0.9733009	0.2645681	SKAP2	139657	ncHAE
